#name	crc	size	key
Save Our Ship (USA)	c15a66e7	4096	Save Our Ship (USA)
Save the Whales (USA) (Proto)	9a346ce2	4096	Save the Whales (USA) (Proto)
Sea Battle (USA)	83b4eb19	4096	Sea Battle (USA)
Sea Hawk (USA)	5224dc7b	4096	Sea Hawk (USA)
Sea Hunt ~ Scuba Diver (USA)	f94a8aec	4096	Sea Hunt ~ Scuba Diver (USA)
Sea Monster (USA)	d6490bf3	4096	Sea Monster (USA)
Seahawk (Europe)	5d3c699e	4096	Sea Hawk (USA)
Seaquest (USA)	8658e8d9	4096	Seaquest (USA)
Seaquest - International Edition (Europe)	01fb2a60	4096	Seaquest (USA)
Secret Agent (USA) (Proto)	d16c45f9	4096	Secret Agent (USA) (Proto)
Secret Quest (USA)	93c9eb47	16384	Secret Quest (USA)
See Saw (Europe)	6c6c3249	4096	See Saw (Europe)
Sentinel (USA)	d457b245	16384	Sentinel (USA)
Sesam Offne Dich! (Germany)	0d12fd9b	4096	Open Sesame (Europe) (Goliath)
Shootin' Gallery (USA)	b89aff8b	4096	Shootin' Gallery (USA)
Shooting Arcade (USA) (Proto)	6f6fb3d6	16384	Shooting Arcade (USA) (Proto)
Shuttle Orbiter (USA)	253d6396	4096	Shuttle Orbiter (USA)
Sinistar (USA) (Proto)	8e81a2a4	8192	Sinistar (USA) (Proto)
Sir Lancelot (Europe)	bb4d1430	8192	Sir Lancelot (USA)
Sir Lancelot (USA)	eb792891	8192	Sir Lancelot (USA)
Six Pack (USA) (Proto)	0748817d	8192	Six Pack (USA) (Proto)
Skate Boardin' (USA)	6ee721f7	8192	Skate Boardin' (USA)
Skate Boardin' (USA) (Activision Anthology - Remix Edition)	49739144	8192	Skate Boardin' (USA)
Skeet Shoot (USA)	57d69b13	2048	Skeet Shoot (USA)
Ski Hunt (Europe)	5df00a09	4096	Ski Hunt (Europe)
Ski Run (Europe)	e20a00b3	4096	Ski Run (USA)
Ski Run (USA)	d6634a09	4096	Ski Run (USA)
Skiing (USA)	35f80a22	2048	Skiing (USA)
Skindiver (Europe)	9a98888c	4096	Skindiver (Europe)
Sky Alien ~ Assault (Europe)	a23eaac5	4096	Assault (USA)
Sky Diver (Europe)	6a84ec3f	2048	Sky Diver (Europe)
Sky Diver ~ Dare Diver (USA)	00312ea9	2048	Sky Diver ~ Dare Diver (USA)
Sky Jinks (USA)	96f8cf59	2048	Sky Jinks (USA)
Sky Patrol (USA) (Proto)	a1ecdf0e	8192	Sky Patrol (USA) (Proto)
Sky Skipper (Europe)	21e1a9c7	4096	Sky Skipper (USA)
Sky Skipper (USA)	cc6e0f22	4096	Sky Skipper (USA)
Skydiver (Europe)	d32ef4ac	4096	Skydiver (Europe)
Slot Machine ~ Slots (USA)	cb378d95	2048	Slot Machine ~ Slots (USA)
Slot Racers (Europe)	cbc87a48	2048	Slot Racers (Europe)
Slot Racers ~ Maze (USA)	177dbdf8	2048	Slot Racers ~ Maze (USA)
Smurf (Europe)	28dbbbd5	8192	Smurf - Rescue in Gargamel's Castle (USA)
Smurf - Rescue in Gargamel's Castle (USA)	e0624a7f	8192	Smurf - Rescue in Gargamel's Castle (USA)
Smurfs Save the Day (USA)	ad89c697	8192	Smurfs Save the Day (USA)
Snail Against Squirrel (Europe)	5c5b9e1a	4096	Squirrel ~ O Esquilo (USA)
Sneak 'n Peek (USA)	93b17c39	4096	Sneak 'n Peek (USA)
Snoopy and the Red Baron (USA)	d1039967	8192	Snoopy and the Red Baron (USA)
Snow White and the Seven Dwarfs (USA) (Proto)	38598a9a	8192	Snow White and the Seven Dwarfs (USA) (Proto)
Solar Fox (USA)	d2ca6ce8	8192	Solar Fox (USA)
Solar Storm (USA)	a970b3e3	4096	Solar Storm (USA)
Solaris (USA)	2b87850e	16384	Solaris (USA)
Sorcerer (USA)	c7734be6	4096	Sorcerer (USA)
Sorcerer's Apprentice (USA)	e5dbfed1	8192	Sorcerer's Apprentice (USA)
Space Attack (USA)	b34a3e57	4096	Space Attack (USA)
Space Cavern (USA)	3b0ffd89	4096	Space Cavern (USA)
Space Invaders (Europe)	71627b6d	4096	Space Invaders (USA)
Space Invaders (Europe) (Alt)	4840d2b7	4096	Space Invaders (USA)
Space Invaders (USA)	a6e867b3	4096	Space Invaders (USA)
Space Jockey (USA)	ab24d73e	2048	Space Jockey (USA)
Space Shuttle - A Journey into Space (USA)	dd210cf3	8192	Space Shuttle - A Journey into Space (USA)
Space Tunnel (USA)	1b62e1b8	4096	Space Tunnel (USA)
Space War (Europe)	0c84be58	2048	Space War (Europe)
